cz2000_res,WHat,VbarHat,RealIncHat,LMhat,LRhat,QHat,PHat,PriceHat,OwnCommutingHat,OwnTradeHat,ownTrade
126,0.00011628640518068778,-0.004838963709356214,-0.0017971725252509119,0.014061180040174204,-0.0015972432083624089,-0.006077325414519441,-0.001022098993961551,-0.0030472676498025653,-0.030336927125364843,0.010602345408483815,0.0706063731084434
127,0.00038670699680110054,-0.008342542385361251,-0.008712180464869212,0.010683925236033565,0.010231013375298081,0.0016775525336725217,-0.0004959462689257954,0.000372886736045297,-0.0467178310267804,0.008011069040110064,0.08997640356699617
128,0.0008700444431353205,0.003382157714527656,0.00350917385429117,0.016143597248803987,-0.0019755437761019845,0.0011722231989514942,-0.0009914992400072986,-0.0001265719766920803,-0.04164590865525619,0.01048428215794539,0.03616829266067799
129,-0.0026971114492755355,-0.0086353201039443,-0.0021105308296012204,-0.006265647801690699,-0.009909110953062239,-0.01683451842006012,0.0003851949191751025,-0.006538589168364917,-0.026710574860272396,0.00297669009131174,0.5582462937515584
130,0.0002515061006596042,0.0004228410936690796,-0.0032409370938348836,-0.03037195844046614,0.010077243316924944,0.010031352873285604,-0.0005391830904221129,0.003675690870391213,-0.06422266654487097,-0.032669586141413576,0.007834153172537437
131,-0.0004575942903330965,-0.0025318287307559695,0.001521137014572238,-0.017486436020928253,-0.009234392637444633,-0.01049496775321379,0.0002752892781010541,-0.004046809992857114,-0.02808683451241578,-0.015323657915584321,0.061549861797459485
132,-0.0018280775727765874,-0.0005656610765214509,0.0028019661807026086,-0.01450221258316653,-0.008950429950228656,-0.009768634935327314,0.000938432243699161,-0.0033582176449553636,-0.03885765630294502,-0.006285333449213559,0.054499582492144906
133,0.0004900822171700625,0.01066378332709994,0.004127193871019008,-0.030717253070147055,0.007806895361798238,0.016392802472999568,-0.00002555065220810615,0.006509722568992071,-0.07717849742118676,-0.032215128500904355,0.09152843630227889
134,0.0015172056908494547,0.02695327473105169,0.024751276333117245,0.03362225358552462,-0.01637496732920707,0.014320192605175475,-0.005884192759544882,0.002148812544848777,-0.050029382823805424,0.010875207592943692,0.5994358023312442
135,-0.00023914630745180965,0.0010834951759786104,0.003139652380256708,0.001572401023097303,-0.0050688974120902675,-0.004426678339722323,-0.0004619321242911312,-0.002049721790380099,-0.03741059423323456,0.0009029817167702792,0.02692422367196321
136,0.0013717860035087348,0.016023957479422535,0.010673829240605004,0.010032798014525168,0.0005996928267084645,0.015978865078236426,-0.0017673625928948944,0.005293624989614498,-0.06670280967366904,0.0005636458399498334,0.03881927809958066
137,0.00017435692545131332,0.01263026825104907,0.010003394438125479,0.027236641170532483,-0.002924299478811232,0.007853934797039663,-0.0008859760101724845,0.002600856420274633,-0.05918336827696902,0.023973034629566348,0.018392719108899887
138,0.0004099827585291038,-0.006754655243920493,-0.004025040331769647,0.019144502210332925,0.003490174209873631,-0.0029742359748080593,-0.002584889152590253,-0.0027406461233323576,-0.030409677608560948,0.010019006094583949,0.23223472188608524
139,-0.003100313437125579,-0.004829337216638585,0.0021430435416600613,0.003207051335853528,-0.011767272784377836,-0.015222517051667994,-0.001408938277860483,-0.0069574705958718175,-0.026619339737992576,0.008321949014415297,0.467044420497227
140,0.0009856968265939958,0.030510514552056778,0.019662051477470133,-0.03692318585884358,0.004255481676241901,0.027551035463621698,-0.00048031786386670827,0.010639273138455474,-0.0949451662949703,-0.04114847488932294,0.035086298675087634
141,-0.0005217005364841487,-0.01251202907561344,-0.0073873175916069345,0.018267118408411553,0.004538462720270475,-0.008219057597350865,-0.0031201497862499705,-0.0051628511047957515,-0.022521793607400697,0.01034585830639978,0.41461039782989234
142,0.00018076550816070736,0.001501332749213935,0.001978500139429906,0.004041965549237858,-0.0014723358083220672,0.000029105285816344306,-0.0008129702850525611,-0.0004762251786336602,-0.043399901367979665,0.0010522216590560518,0.05653225209351877
143,-0.00018093977500877045,-0.0012922466835612045,0.0028245528447323753,-0.007400530085389767,-0.008963473969686886,-0.009695866663409047,-0.0003605726262851938,-0.004105204162199172,-0.026324651846601377,-0.007935441191836423,0.12964776003435324
144,0.00017113534905544014,-0.0025894281650237216,-0.003788889866889411,0.031051876734876416,0.007767862096613731,0.005083771595583375,-0.001374151294755599,0.001204023614739036,-0.05208841723092439,0.026280262356848993,0.07783320491636753
145,0.00028165713786720836,0.087647409279203,0.061784679997478165,-0.0825514523514761,-0.01989673127636782,0.061410190803544706,0.00037759421321115205,0.02435779096171009,-0.16170440682391618,-0.0822874493924215,0.019354935386618134
146,0.0008718159525678004,0.013162023120406596,0.003751782655353475,0.03723816978058947,0.012877504787753402,0.026757698350727166,-0.0020495544389533826,0.009375067250350533,-0.08936542942564207,0.028182102054317815,0.05734237032245473
147,0.0006400189031270376,0.04289715987769882,0.027156116526251717,-0.06501966137323179,-0.002897022611957567,0.04071064998209728,-0.0012540123650433,0.015324879147565085,-0.11892220566372302,-0.07031886623439088,0.018248503540495595
148,0.0015664605084553251,0.04223510282578036,0.026313929111966505,-0.02559776499683608,0.006911380651294152,0.04086611188871614,-0.001045113375236495,0.015512966610118806,-0.11539260432989473,-0.03320013775140196,0.06021983227008592
149,-0.0008403914448031902,0.006836298442318922,0.007910934588110319,-0.016986909831105512,-0.011508247630823143,-0.003710905879526827,0.0007008338965523997,-0.0010662014955027388,-0.04562456233535883,-0.012430932397688887,0.035905456308588615
150,0.0011292146500565536,0.09577109420079521,0.06554798650483029,-0.0918872336745572,-0.009728371205979802,0.07512925637313961,-0.0016773487231248607,0.028363910474930032,-0.17542921081558038,-0.0995032468193241,0.007926028037804175
151,0.0026831195914465145,0.0073399967371776675,-0.013915150903486384,-0.002552145846380527,0.03429470373216903,0.05836193944984491,-0.002268896817624211,0.021555089970339614,-0.13811569006103652,-0.017257760539421185,0.11426421716805803
152,0.0016064617677427062,0.010524300623196314,0.006968714755543726,0.017627075563018124,0.0018724431344718795,0.011627248345545294,-0.0018305031309131525,0.0035309794788567217,-0.05662103312347022,0.007187165094981296,0.01729014547148988
153,-0.001958212620721933,0.0004235648465571451,0.0048781199585112844,-0.009892698784963683,-0.012548882418296325,-0.01145475075103386,0.00027597038050664047,-0.004432930744016961,-0.03392080148211174,-0.003228539482466597,0.32246506976050937
154,-0.0007589286482173607,-0.00226818608965651,0.000809437759084819,0.007411508821037582,-0.007599173560544514,-0.008499726137944696,0.0005577375843635046,-0.0030751347185858924,-0.034765736276190395,0.011399054890150362,0.09784475324387357
155,-0.000018433448093269078,-0.013415538605459298,-0.01478852369511141,-0.005505405327274948,0.01836808278410662,0.0041579656223271755,-0.00044509079722332423,0.0013935942918585909,-0.05402626414599099,-0.0067778110288656546,0.037155256937382135
156,0.0004524085520731802,0.004977123457959642,0.002272132668766469,0.04874776148984905,0.004181793940509548,0.00852928983767276,-0.0011693576683012852,0.00269885862434438,-0.05826710148599945,0.04365586083332729,0.017150330445860056
157,0.0007967687732837181,0.01804368807274348,0.012885552414399148,0.01596856680274783,-0.00008214125073358058,0.015038730108833276,-0.0014840893608433214,0.005092515779348439,-0.06858787199990202,0.009038079791857223,0.038713316964618175
158,-0.003708735118230222,-0.004026944642466335,0.004546612930562244,-0.02120588420298164,-0.019634347377030847,-0.024267943788185975,0.002094727894006221,-0.008534753353074187,-0.02145810713885621,-0.00400143231533312,0.6119858735347429
159,-0.00136339577681166,0.00699599736815304,0.007468760471532665,-0.019718437128210753,-0.008675729248587949,-0.00164345596193205,0.00031430722643910336,-0.0004692583253483873,-0.051385607450343374,-0.01476953234501266,0.06042025805995136
160,-0.0005055924994346039,0.012979739888031139,0.01235864644771989,-0.019449867691752498,-0.010790962621782918,0.0016003336784244926,-0.00004383012826225663,0.0006135112714160673,-0.05253306989503004,-0.01809020915032411,0.05831437394614578
161,0.0002545591084934795,-0.0031965801541796734,-0.00025836773383147715,0.00957273574334705,-0.0036075676718453353,-0.006268737139251135,-0.0007129319833938386,-0.0029389717558205852,-0.03018175145343327,0.006646056234038467,0.0935820025249389
162,0.0007465532088790638,0.007718372957883579,0.005120003746323931,0.02018740437340938,0.001217743148682393,0.009132786268693405,-0.0017563495034427223,0.0025851333192801196,-0.05619258690480866,0.012551957860218232,0.08530461270709654
163,-0.0000481746207401379,-0.007902347289104994,-0.008668850228156666,0.014739231613620785,0.015167001791579704,0.005581094808884579,-0.0024192760032244465,0.0007732057438405437,-0.05100699432217537,0.00753783816310416,0.057443381294021066
164,0.0004313048372253103,-0.0008335233226783867,0.0011590728975243714,-0.018746349919551264,-0.009882572117682842,-0.006000135595042977,0.0006919241159710765,-0.001990289329782402,-0.03422948016905181,-0.01797928002636706,0.17381340715673613
165,0.00003547393315272984,0.0040049291807353615,0.0005367527096435953,0.02388244623704372,0.008436350417944105,0.010133211826484079,-0.000953818044131971,0.0034663159166310464,-0.06425992232106881,0.02084680297310504,0.034142392065346264
166,0.0007043185666311125,-0.004783907400796372,-0.007658533936583778,0.03405948916764512,0.0145874778464401,0.00904408609436036,-0.0011805511283079495,0.0028968118677847876,-0.057990528607326564,0.028227401176247335,0.035621731723700416
167,0.0010983735494740632,-0.004556710798736763,-0.002973665682971749,-0.005380681985055591,0.002455732913201114,-0.0021488686983915928,-0.0012135232647519922,-0.0015877666028243365,-0.03285494753716167,-0.012255583910468326,0.05951318657320169
168,-0.0005511136213112167,0.0001706299561383684,0.0025163373053955773,-0.018549799798628253,-0.006600610279427821,-0.006417218056755658,0.00038773771216060737,-0.0023398195739754435,-0.037521614966555594,-0.01578136907322203,0.14860229444323872
169,0.0019300769944283758,0.005110897109959378,-0.0023328632621979484,-0.011838525219819429,0.019385315555485283,0.0199720454329666,-0.000794049174858813,0.0074611662528016875,-0.07471583032439777,-0.01987670375840811,0.046743763766124075
170,0.0003438698872153534,-0.007078020540275953,-0.0031283936192386674,0.03188391749836916,0.0026093701963252336,-0.0053011388100621115,-0.003068275532850384,-0.003962021684394079,-0.024318841837417948,0.02136071066553824,0.2757690803000736
171,-0.0028372627206612044,-0.006113496701112164,0.001768158386443952,-0.005005851927845861,-0.013503421652488412,-0.019723321473215205,0.00011552531134273458,-0.007867743670602612,-0.020390883554839423,0.0038594474415030167,0.6076283479536518
172,0.0006138850760801784,0.012976400543072364,0.0022607253049751197,-0.0058591548386853765,0.015901296141561216,0.02789866731739221,-0.0006196098403932204,0.010691504682912356,-0.09701156553386281,-0.009531170541956069,0.013304482263258663
173,0.0007052270352607692,0.015562443793736502,0.011795250810390456,-0.02248906778602,-0.001343989773974319,0.012210863291976626,-0.0018955396329713992,0.0037232760089838113,-0.06216786798667817,-0.03009073597108325,0.006666508930934374
174,-0.0014897506181072995,0.012812429183090002,0.011155926553925832,-0.016434615291390453,-0.009985990199049,0.0027706450856086473,0.0008839916464125075,0.001638226692503908,-0.06275712902384789,-0.009403284043080995,0.03719869664322938
175,-0.0014300617308792285,0.0008040154498265562,0.003999149041114425,0.022391471561081566,-0.008757767340799472,-0.0076548018879567525,-0.00018961734294631327,-0.0031824066726942046,-0.03770303057391722,0.026206314495543115,0.09816115278844671
176,0.0009650425662048878,0.02154287088142448,0.008547903810623092,-0.027538411462820878,0.0226759060428412,0.03406275751219057,-0.000992276796098257,0.012884828793656933,-0.10582973745642565,-0.03323201184881175,0.02948370127276305
177,0.000884054643878418,0.04352454987483667,0.025742106383502827,-0.014305897474927831,-0.00024262214991377373,0.046066005548859756,-0.0013773334525643,0.0173361738595581,-0.12714100612702728,-0.02097201757433531,0.024126736725561766
178,0.0020567242229649896,0.13605390452982546,0.09641101167781141,-0.07418200117227103,-0.040138320862517785,0.09643476814282104,-0.0021757579154477735,0.03615696342865937,-0.20440719251840855,-0.08586391610834809,0.02729528524129058
179,-0.00006409074564650563,-0.0030725699779783344,0.0019479940614193225,-0.007513491372444281,-0.01006282997690977,-0.012292414457033551,-0.00012659658215530278,-0.0050108030248623425,-0.020910621996927725,-0.007699600265261619,0.07645095295136428
180,0.002379758807085963,0.0193372015001132,0.013585423365592542,-0.03360976869971155,-0.004389649569928711,0.016271240466754877,-0.0013282308412065902,0.005674685134501978,-0.06353622161500727,-0.04429471844700428,0.05351937197661146
181,0.000938586465473179,0.025768558161313626,-0.005090533161042798,-0.04442908732891626,0.06847280545666701,0.08098705800248762,-0.0010064065823255364,0.031016984309539586,-0.1876610567745498,-0.04998877784271938,0.012266503877290086
182,0.0006262647704580182,0.0005594185496216042,0.002099591113300381,-0.007868366859412501,-0.002652722227818094,-0.002138641300095112,-0.0011356135942106604,-0.0015369456063420994,-0.03558108791153847,-0.013099908138712424,0.07533795795336037
183,-0.0017203697026408893,-0.004693047619694024,0.0016554416078014,0.01673659715467779,-0.011929866297898162,-0.01564386779075877,-0.00008525910838819151,-0.006337997043479482,-0.022617220310218178,0.021740810109843745,0.056794094982152224
184,0.0005945317888906843,-0.002012220877775528,0.0017502167766019205,0.0026679129873159457,-0.005619265966562259,-0.009984388346890083,0.00041824011525837257,-0.0037558640780573915,-0.024089114604532336,0.0021380354269111557,0.22283684735030093
185,0.0002092830770750176,0.003828687180634338,0.0007940712231364611,0.004678453362952917,0.0064701207877573275,0.009743937818903037,-0.0014174751353442927,0.0030322081682490065,-0.06118958337190927,-0.00021565897970887704,0.014367501765591888
186,0.00028968450834221393,0.005101175233764188,0.004436512644478752,0.01507479693634961,-0.0016296808341137448,0.003257706227306034,-0.0010651932355912885,0.0006617268298376722,-0.04870162444025816,0.010955669388561962,0.04787747505678682
187,-0.002448186095098226,-0.00219837571490622,0.004539985138498404,-0.019593638477848674,-0.016629090822136483,-0.016244398600122167,-0.0002989420511902985,-0.006707907055064188,-0.02450005026545532,-0.013243064140140759,0.19113338231354104
188,0.0002457177597590121,0.002618406623801306,0.0022231283463767237,-0.008014582113983204,-0.00024789081030762716,0.0018710624346529592,-0.0005888298292597849,0.00039440147233160694,-0.047553923398230946,-0.010495478052472307,0.0541089710021579
189,0.0006213183976584435,0.013150469328465642,0.008427065837257386,0.003480500907423023,-0.000765886959769202,0.01317370594057965,-0.0009363591870926724,0.004683931690475429,-0.06742366776085973,-0.0011985930446822834,0.03593184432599333
190,0.0010058883106180971,0.05103734281067407,0.023427946537342814,-0.01268402859009543,0.03651170686158256,0.07059316506940139,-0.0011081263256188523,0.02697737184795934,-0.1699507227544952,-0.01892613646329544,0.014509557901560801
191,0.0010293126680185338,-0.0016153786574589768,-0.0022587892101992857,0.006004545401269823,0.005395558850483262,0.0031814720921770068,-0.001042638462856349,0.00064486717174983,-0.04480922234492768,-0.00022928078453388068,0.07263583792966116
192,0.000504229557421132,-0.0021507555294320024,-0.004108988499515687,0.0010670916942769892,0.008506683549207805,0.005864774600826239,-0.0006242644642385775,0.0019663125256379477,-0.0542777320303971,-0.0023164756874315406,0.024307209860752528
193,-0.00018785357100470357,-0.0005590948364332382,0.0033221901845255086,-0.02042466900615081,-0.011993502805179856,-0.009800108804563501,0.00010574439660504531,-0.0038684333496550316,-0.027610360361361663,-0.019561449478487813,0.06994599072672114
194,0.0005816643872154081,0.036195869563227845,0.020511384009006317,0.005763759759361831,0.014322400556526782,0.041455927409747906,-0.0016578492885284124,0.01536924114712579,-0.11940750295782343,-0.0009744730275905722,0.01622136678328857
195,0.0015166098845105225,0.02677634995221756,0.01588692447137352,-0.05451785382325425,0.003521608483339156,0.027864268097010703,-0.0005517819241557254,0.010719131449113295,-0.09273663462003079,-0.06036376214575778,0.020072461707474256
196,0.0035946404910442986,0.005391502726624475,-0.008358755559764619,0.05398571530208329,0.028127577188510777,0.03906491656306654,-0.0025925826740934577,0.013866162146322303,-0.09779964118677387,0.034611986169385656,0.1618229360079891
197,0.00044281935396450756,0.007097126146331734,0.0023821579196636744,0.0914136134982062,0.010347562974460933,0.014229574185955052,-0.0015970211209308527,0.004703763120099458,-0.06842118851612278,0.08475124339767759,0.023818560668300195
198,0.0011593882314262505,0.004933483876980116,0.00398474076117572,0.0018610282470485906,-0.0005283829656487216,0.0035954956509576252,-0.0008181443184980264,0.0009449776249439434,-0.04568558469594086,-0.00406400831972864,0.04361446783834923
199,0.0007250648152679062,0.049298427230416,0.03848383243358322,-0.036965163365245246,-0.021370009266224455,0.028610598946180454,-0.001538154386709012,0.01041383068187951,-0.09512758568707669,-0.043484336756379305,0.019203235385755538
200,0.00015696398288422841,0.027519255895210426,0.021987800867302454,-0.010433761399780805,-0.010492975758048195,0.015797752626349082,-0.001452035148667652,0.005412447216311067,-0.07339376086449234,-0.015201966346420237,0.025629621943364076
201,-0.0006462396046760244,0.04919909741223205,0.0312978089156557,-0.034279875710203966,-0.008334092126857318,0.04155070143946871,0.001542565720120903,0.017358020488183135,-0.13442549001565918,-0.02792054697863433,0.07293997369864534
202,0.0008816977946781712,0.011933783325157155,0.006025795426908287,-0.016537731588197047,0.00547672014565137,0.015218177417575252,-0.00030993979998783505,0.00587260080716101,-0.07205755326538843,-0.020046245777046168,0.03301309010691841
203,0.0005677155471879303,-0.007227228053876544,-0.0025783154386953555,0.007339900724962156,-0.0006633568136436008,-0.009636162280465932,-0.0013302307217046838,-0.004660929962863047,-0.019428366438272615,0.0016183907606011072,0.254848763463415
204,0.00013715555620130715,0.016901856823108297,0.012549856852747565,-0.02435747865001514,-0.003932664786343021,0.012134502053994467,-0.0008924981954213651,0.004298059933451448,-0.06792640292706498,-0.02736768613056817,0.04255572175573977
205,-0.00021403977068490398,0.023055901024511938,0.020424685561235334,-0.012620880239949006,-0.015769854721496057,0.006551964830975754,-0.0000616763554531774,0.002578549402525887,-0.06104220132282001,-0.012169393456295974,0.08407548146273819
206,-0.00007683852147610803,-0.0026644757951965747,-0.0030200217084577208,0.018361710218362193,0.004137207397665099,0.0018811333674169095,-0.0006584283963919635,0.0003566229222280448,-0.04901775000450648,0.016585800432846076,0.06408790088175945
207,-0.0022986513892586657,-0.001897762120906199,0.003827220713551238,-0.023001594798519265,-0.025753797253079136,-0.015788888855621908,0.001078020226033427,-0.005703155599215526,-0.029026810389933932,-0.013048173272084851,0.020015308709893466
208,-0.001514974821721693,0.043034467811815746,0.033277615213540335,-0.028435925648627403,-0.020418562622898317,0.022322189425074246,0.000946519813917357,0.009442624571189384,-0.10135841124157574,-0.021232812521513433,0.026973402219535467
209,0.0005288355445338677,0.0006212379604677576,0.0012658780678931336,0.009190091730046035,-0.001240373393215144,-0.0005860439342243451,-0.0006823440268499681,-0.000643825103347373,-0.04073194045962247,0.005529533468707104,0.025629423628800198
210,-0.0006964146134826876,-0.004592887462186557,-0.002203277146421212,-0.009608414951171929,-0.0006463324041485752,-0.006738751366727969,0.0005115715843173607,-0.0023948869153742613,-0.03799037819115636,-0.006012432161729864,0.04697155610514741
211,0.0001789031971890509,0.04134359692280354,0.018265453323108582,-0.03357045650207491,0.019557033835994275,0.056640603893513,0.0006223638247417895,0.022664172219905465,-0.15464764159790723,-0.032284396078240074,0.09055772708139144
212,0.00044315276488138267,0.021482071373763345,0.006656657238918617,-0.0021538637401111727,0.013738127915228215,0.0385897584824606,-0.0008755036533226734,0.014727379020676556,-0.11705519093636307,-0.006094365395026946,0.01924114407964382
213,0.0014892585972394734,0.018544188198398093,-0.005410039253984755,0.004158254969935937,0.05097347566773314,0.06313503461680137,-0.0011489749968698337,0.02408452568173458,-0.15500666047927292,-0.0037566517203390104,0.027446690614542725
214,0.000999001864245841,-0.003351102260587213,-0.001230394251995448,0.011330156680963377,-0.0011839959616453122,-0.0037005524689371905,-0.0010704456475812973,-0.002123320529966999,-0.0305679625712707,0.005070697357740794,0.10789025577533139
215,0.0010266991378675705,0.007943098033408091,0.008164905572425107,-0.009082823875848356,-0.006738645773068375,0.0009056782668990238,-0.0009697673542914398,-0.00022001116860048686,-0.040351147838099344,-0.014999918611563245,0.039914388589931564
216,0.0005960330521970203,0.004883355093113773,0.00015366753227707974,0.009653701538533621,0.012303127839202954,0.0136165453579975,-0.0011527597885755414,0.004728960873089161,-0.06777662978385601,0.004369078342663979,0.059993147952947606
217,0.0011248501554557144,0.001187325569021569,-0.014026853666456951,-0.018824229344801213,0.03740135321587679,0.04112816524368945,-0.0013477223916352754,0.015430622316697118,-0.11711064890620393,-0.02607619621728019,0.030844438959066127
218,-0.0023889422949584516,-0.000514962953209186,0.00038098758783866593,0.045684481383030606,0.009960808540306232,0.010279290516719275,-0.008276786849575668,-0.0008956093250114261,-0.05445910136303511,0.027278825590113964,0.5078551884948204
219,0.0012192463070901383,0.10238487536349594,0.05448638375006931,-0.09227255165955672,0.012421134021176838,0.12482305772516411,-0.004370759297250615,0.04542352784403447,-0.2451783928010688,-0.10739188938659561,0.04208300228005409
220,0.0007162939302765015,0.01615435695435652,0.009189534373245545,-0.013059589337778621,0.0016391540238283042,0.01936260417178981,-0.0013213219436737367,0.006901401911026062,-0.07799057571273227,-0.01907602031372535,0.03896492569106588
221,0.0018689203693693646,0.03290200021335976,-0.00032459882978197463,0.0030707943374006508,0.05987274908046203,0.08652429010939655,-0.0008272953481869294,0.033237387860346246,-0.1930062743689066,-0.005005781597077763,0.05155240974133921
222,0.0014089001152768343,0.018789185496195904,0.010696763412658239,-0.0030063254365281233,0.005876618644621745,0.02258716775818881,-0.001597806519019307,0.00800677550031259,-0.08000689197604105,-0.011959739203255104,0.02519420574084437
223,0.00007315981505584546,0.0006490305219228887,0.0030970029292556323,0.030340624546023598,-0.004415160504957383,-0.0035465049979029883,-0.001702338707343154,-0.0024404144366738656,-0.033743876810182316,0.024862658186717068,0.12164333424534203
224,0.00042798840396840454,0.00021074962752276605,-0.0003076394226003698,0.023762834073077332,0.0024801620214234266,0.0025040078246001407,-0.0008029058850889115,0.0005185485761076691,-0.04725488810278078,0.019988667308451058,0.06669306805283316
225,0.00012513107439104942,0.011138852925658194,0.005524437675793692,0.0031818161627781283,0.006214439264998539,0.016444285252875668,-0.0015923609335886102,0.005583569169976599,-0.0744042509118461,-0.001977537195650303,0.022751683691255627
226,-0.0006232284661971121,0.05143353014406382,0.0372667345205171,0.015399253244299915,-0.008348026652615581,0.033320448163800975,0.0007576950840242347,0.01365781351321882,-0.11711185116495759,0.019614261628721152,0.010913076180940008
227,-0.001671340508983321,0.022894339964370403,0.02131165537468127,-0.03596635416447713,-0.019784858295152752,0.0025639793900680274,0.0008740152493700304,0.0015496587954912933,-0.06323009697623039,-0.028573788126703414,0.10004655688208147
228,0.0009116449454693587,0.041211457570434984,0.02671149533400019,-0.03577531875551432,0.0034576885859041173,0.03752270386658152,-0.0011833256948822202,0.014122723182053987,-0.11196521679649041,-0.041817202646416196,0.010869992412834262
229,0.0002278014939880446,-0.004686341604181465,-0.003963340817087269,0.010233317819632104,0.003351864323669629,-0.0012518437306318075,-0.00037507978650608287,-0.000725877687762333,-0.041864990839061256,0.008407682517099113,0.11655408156472119
230,0.0003996510426613753,-0.0013476081231272863,-0.002136704750954288,-0.007507346343658572,0.0042285347847388355,0.002653477062436904,-0.0004490846730373921,0.0007907863046812125,-0.0487994302738437,-0.010031286166671372,0.06006736692925568
231,0.002905460028090001,0.029931623911706673,0.01259085974823937,-0.04400747506026226,0.020069862024112872,0.045585641525348164,-0.001416826834224505,0.017125143878721882,-0.11658762623978736,-0.05631459096646929,0.06915317360894466
232,-0.00018169523720446001,-0.009084481136125255,-0.006083776560234955,0.0035689125828033408,0.0030923445366497493,-0.0054108279876360355,-0.0014213734095958053,-0.00301907193496187,-0.03204424328523092,-0.0001594464802930906,0.4011887389261184
233,0.00038169464279080856,0.004890359881794204,-0.00033387483271807294,-0.010172461580275294,0.010377909102110783,0.014414711124308477,-0.0008535542795571338,0.0052259795375562135,-0.07133871579339235,-0.013834586605122046,0.09595090046434583
234,-0.001493835499246643,-0.005387148996078617,0.00044367818678137105,-0.001160464707240183,-0.013741575741276102,-0.015264343028673744,0.0005126732956692859,-0.0058282413193192495,-0.02412576524639498,0.0048731798603616205,0.031761447886168796
235,0.0006670298486202153,0.005909280740997724,0.0019776987664674728,0.025046076518109084,0.005588882050791,0.010728178313868852,-0.000586947939628879,0.0039238218369235245,-0.06337243081334454,0.021197319009535365,0.028808529559524253
236,0.001534258357003715,0.029753207877813548,0.011606969299949199,-0.05279615628135592,0.0177927634998849,0.04412368275852985,0.0008467972460024509,0.017938032386650926,-0.1268675425208463,-0.054745322587478884,0.0950185188497131
237,0.00007328924596805564,0.006338401532842708,0.0035995476687085137,0.014589600171368566,0.0038684886264375162,0.008296086196307728,-0.0009652531492557737,0.002729030588441761,-0.060345761770301154,0.011432030188444964,0.2634803325145922
238,0.00045408959073522936,0.009082306003557417,0.009313244664546305,0.00897798723506682,-0.007914508614221716,0.0011907849364702905,-0.0011740843979058946,-0.0002288077187231341,-0.04326694212559057,0.004059861622060179,0.06340926636101571
239,0.0023850810608674333,0.039970304343341256,0.026999787939617326,-0.03944793697486981,-0.0066214850234490585,0.030812407213040238,0.0006861357557872427,0.012629521988262171,-0.09772892852538939,-0.04432379074469761,0.10409848307021696
240,-0.00007181916356802098,-0.0055315195833363084,-0.00104969823318668,0.0063420855708915536,-0.004139297606182368,-0.009106806773341969,-0.0013943846877765287,-0.004486530853659909,-0.023733173660846263,0.002354217991686447,0.12663798630115602
241,-0.00008390041277539506,-0.002203186098169052,-0.00508135768726703,0.0031576610598655908,0.00828097829266583,0.007798285372503377,-0.0003641326197247885,0.0028928713029314768,-0.06197137133851949,0.002314475392343196,0.04716290762021971
242,0.000851206483962752,0.020159877082217115,0.012259827826611058,-0.021569757168438897,0.0036810111764926656,0.020492028882236335,-0.0005663136217853859,0.0078043690349423045,-0.08177542548233518,-0.025721166818504893,0.02965992914569807
243,-0.00030652467213265755,-0.00039971083674983365,-0.0006820589734312099,-0.014784776992817883,0.001524048172913517,0.0009928384092554587,-0.0001907108280779779,0.0002825408462008294,-0.04981703001736748,-0.014442327679753286,0.05014515976418921
244,-0.0002188780390689482,-0.0009389245783947286,-0.0038423437034121877,0.003935679762743671,0.006928211705278686,0.0076994937659358165,-0.00026267007933011843,0.0029146180894814577,-0.06276487480105031,0.003803763491096568,0.018202711333213505
245,-0.00013529812216006576,0.005044983384637769,0.0068100286187118275,0.006486240226075468,-0.007769249699332681,-0.0035564153406538734,-0.0005490879462517473,-0.0017531065284437375,-0.03841514634788279,0.005237166932369419,0.1496755506817835
246,0.0009944904321108616,0.033222746290971994,0.0238541508035226,-0.008437653843165305,-0.00796683686620836,0.025514411630938483,-0.0016137447134828564,0.009150322318952409,-0.08766575611842742,-0.0161684501145698,0.0503954321759054
247,0.0008032486476654555,0.17053331055122678,0.11438434463371583,-0.08411540166823028,-0.03425423808692296,0.1335027469709953,-0.0016114917517929817,0.05038563776303451,-0.2658890435056642,-0.090728964199566,0.017619596291974522
248,0.0009984623957466354,0.00424512258618126,-0.0020644012081794116,0.003030019089609537,0.016394174246626703,0.01913156104006486,-0.0021271827724650416,0.0063225761281584525,-0.07371302689000891,-0.0063366385645009515,0.10573518382214145
249,0.00028384664462510756,-0.0022782113011299288,5.855800228049546e-6,-0.016864329080021445,-0.0025625885288496075,-0.005633530449518531,-0.000044803501581203165,-0.0022840537263957295,-0.03346243239657598,-0.01783305871244867,0.1457278383803684
250,0.002516691196991161,-0.03279856208655263,-0.03964804145109124,0.025197671145271716,0.059658988987686845,0.02427382674677281,-0.004135781842753428,0.007132259484208481,-0.07014746160608842,0.004923864041870729,0.2791165955095383
251,0.0023399625145839043,0.017179512853531698,0.011750931573324186,-0.027271783195510046,0.0015534121222628983,0.01463821610828897,-0.0007691316333591214,0.0053655312891738305,-0.06218090616964489,-0.03629546535361372,0.10700599382491852
252,0.0005285458445352109,0.011375052882869108,-0.0006508207311322067,-0.014348744159339955,0.028092809686043996,0.03231841030917537,-0.001267507027398973,0.012033705398947214,-0.10387409939740311,-0.019647261141032546,0.012998242639361508
